,claim,claim_veracity
5224," Paul Krugman, Top Economists: Bernie Sanders Is Engaging In ‘Fantasy Economics’",0
5225,"Despite expected U.S. troop hike, no end in sight to Afghan war",1
5226,Mexico to recognize Honduran president winner of disputed election: sources,1
5227,Russia berates German defense minister for war games remarks,1
5228,BREAKING: LA SHOOTER ADMITTED HE WAS OBAMA SUPPORTER…Media Still Attempts To Make Tea Party Connection,0
5229,House Republicans Give Themselves The Power To Slash Pay Of Federal Workers They Don’t Like To $1,0
5230, Fox News Staffers Call Sean Hannity MASSIVE Embarrassment: ‘Are We Still Airing That Sh*t?!’,0
5231, DESPERATE Senate Republicans Just Dropped Pro-Hillary Bombshell Onto Trump’s Head,0
5232,Around one million rally for Catalan independence from Spain,1
5233,Americans Once Elected A President After He Was Accused Of Raping A 13-Year-Old Girl,0
5234,Syria's Assad: Trump can be our natural ally,1
5235, this congresswoman put an anti-lgbt bigot in her place during hearing,0
5236,Trump’s ICE Thugs Stop Ambulance Taking 10-Year-Old Girl With Cerebral Palsy To Surgery,0
5237, Trump Announces That Surrogates Won’t Appear On Networks That Don’t ‘Promote’ His Agenda,0
5238,Syrian army ousts IS from last central Syria pocket: military source,1
5239, Highly Ranked Draft Prospect Asked By NFL Coach If He Was Gay During Meeting,0
5240,Former Virginia Governor Gilmore drops Republican presidential bid,1
5241,U.S.-backed SDF to let Syrian Islamic State fighters leave Raqqa,1
5242,Voters illegally removed from Ohio rolls may cast provisional ballots: judge,1
5243,At least 15 killed in Afghanistan tanker explosion,1
5244,"Trump, Putin to talk over phone on Tuesday after Assad's visit to Russia: Ifx",1
5245,Pressure mounts on Merkel over migrant policy in future coalition,1
5246,Request to Halt Construction of DAPL Declined,0
5247, We May Already Have More Than Half The Republican Electors We Need To Stop Donald Trump,0
5248,HILLARY PANDERS TO BLACK RADIO HOSTS In Attempt To Tie Herself To Racist Beyonce Song…Host Asks If She Needs Mouth To Mouth Or CPR? ,0
5249,"LOL! HILLARY Commends Weinstein Accusers For Coming Forward, Says Sex Claims Against Bill Are “Clearly In The Past”…Claims Trump Has “Admitted To Being A Sexual Assaulter In The Oval Office”",0
5250,BRUTALLY HONEST BILLBOARD Turns Heads In State With Exploding Muslim Immigrant Population,0
5251,NY METS HONOR MURDERED COP BRIAN MOORE Who Planned To Take Girlfriend And Dad To Game Tonight,0
5252,"'Everything but Hillary Clinton,' France's Le Pen says, backing Trump",1
5253,Democrats force postponement of committee's vote on SEC nominees,1
5254, film about barack and michelle set to debut and the plot will amaze you,0
5255,"Latest gun control bid falters in Congress, Democrat sit-in ends",1
5256, CORRUPTION: Ivanka Trump Gets Trademarks From China After Meeting With Chinese President At Mar-a-Lago,0
5257,SEATTLE CITY COUNCILWOMAN Incites Riot…Vows To Shut Down Trump Inauguration ,0
5258,WHAT THE U.S. Would Save If Trump Cut Aid To U.N. Countries That Voted Against Us,0
5259,Teenager appears in UK court charged with London bomb attack,1
5260, Why Is The ‘Y’all Qaeda’ Militia Being Mostly Ignored By Law Enforcement?,0
5261,U.S. considering wider Iran threat as part of its policy on nuclear deal: Tillerson,1
5262,U.S. military joins Brazil army exercises in Amazon,1
5263,Bonkers! Watch MSNBC Anchor Lawrence O’Donnell’s Unhinged Outtakes ,0
5264,"HOLY WIDOWS AND ORPHANS! Over 5,000 ISIS Trained Jihadi’s Living Freely In Europe",0
5265,Syrian Christians denied entry to U.S. in Philadelphia: Lebanese airport sources,1
5266,Bitter John McCain Calls Trump ‘Ill Informed’ in Nasty OpEd: ‘We don’t answer to him’,0
5267,White House expects Congress to waive spending cuts triggered by tax overhaul,1
5268," The Ladies Of ‘The View’ Call Trump EXACTLY What He Is, And He’ll HATE It ",0
5269,Gruesome Uganda murders put police role in the public dock,1
5270,"MURDERERS AND RAPISTS FOR HILLARY: VA Governor, Close Clinton Friend Gives 206,000 Felons Voting Rights, Releases Them From Jail Before Election",0
5271, Trump Supporter Has A FULL MELTDOWN Because No One Else On CNN Panel Supports Trump ,0
5272,LIBERAL HEADS EXPLODE! Trump Donates First Paycheck…Sends a HUGE Message to Cultural Marxists,0
5273, Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer ,0
5274,DNC CHAIR TOM PEREZ DOUBLES DOWN: No Regrets For Nasty Language In Speech ,0
5275,JUST IN: Mueller Fired ‘Top FBI Agent’ Who “Helped Lead” Hillary Investigation Over Discovered Text Messages,0
5276,Trump remittance plan would violate Mexican rights: Mexico cenbank,1
5277,Niger deaths probe outcome expected in January: U.S. military,1
5278, Justice Department Announces It Will No Longer Use Private Prisons,0
5279, This Touching Moment POTUS Shared With A Hiroshima Survivor Is Why He’ll Be So Sorely Missed ,0
5280,Clinton campaign to focus on key states in election: memo,1
5281,NEIL CAVUTO Gives A HUGE Reality Check To College Activist Who Wants Free College ,0
5282,"Glitzy parties, bowling: Scenes from the other Republican convention",1
5283, Clinton Ad SLAMS Trump For His Disgusting Insults Towards Women And Their Bodies,0
5284,HILARIOUS! FEMINIST GOES NUTS Over Trump Win In Coffee Shop…Projects Every Whacked-Out Liberal Emotion Known To Man On Black Barista ,0
5285," Trump Takes Credit For Republican ‘Win’ In Georgia, And Gets Brutally Humiliated With Math",0
5286,US Middle Class Still Suffering from Rockefeller-Kissinger Industrial Transfer Scheme to China,0
5287,Afghan Taliban say kidnapped U.S. professor is seriously ill,1
5288,Top House Intel panel Democrat rebukes chairman over subpoenas: MSNBC,1
5289,"Iran says warns off U.S. U2 spy plane, drone",1
5290,House of Representatives reignites gun-control debate with planned vote,1
5291, Five Times Five-Time Draft Dodger Donald Trump Insulted Those Who Actually Served,0
5292,Right-Wing Terrorist Cliven Bundy Finally Charged In Relation To 2014 Standoff With Feds In Nevada,0
5293, kellyanne conway whines after chuck todd calls her out for always blaming the media,0
5294,Trump would want Moore to step aside if sexual misconduct allegations true: White House,1
5295,Progressive Lunacy: PETA Claims Indonesian Monkey Owns ‘Selfie’ Copyright,0
5296,California or bust? Clinton hopes to strike gold in pivotal vote,1
5297,"5 BIG LIES THE LEFTY MEDIA TOLD THIS WEEK…Then The Truth On Trump, Comey And Russia",0
5298,"It's all his fault: Italy's left obsessed with Renzi, not foes",1
5299,Singapore man and woman arrested for 'terrorism-related' activity,1
5300,Islamic State shores up last stronghold on Syria-Iraq border,1
5301, Ivanka Trump Ordered Some Jewelry And Got OWNED By The Company’s Founders,0
5302,"In weekend of deliberation, Mattis favored for Trump Pentagon chief",1
5303," Body-Slamming Republican Thought He Was Too Important To Be Booked, Printed, Judge Says No Way",0
5304, Ben Carson: Homeless Shelters Shouldn’t Be “Comfortable” Because People Might “Stay”,0
5305,Northern Ireland power-sharing talks to extend into Wednesday,1
5306,BILL O’REILLY EMBARRASSES Megyn Kelly…Publishes Letters She Wrote Thanking Him For Being A “Dear Friend” and For “Years” of Support After She Bashed Him On Her Flailing NBC Morning Show ,0
5307, Trump’s America: White Supremacist Blogger Given Job As Federal Judge,0
5308,WATCH HILLARY CLINTON Go Full On Socialist…Your Hard Earned Money Isn’t Yours! ,0
5309,RUSH Limbaugh DESTROYS Hillary With Montage Of LIES In VIRAL VIDEO After She Blamed “Fake News” For Her Loss,0
5310, The Internet Drags Trump’s Son For Saying ‘There’s No Better Patriot In The World Than Sean Hannity’,0
5311,"Gingrich, Christie lead Trump list of vice presidential options",1
5312,South Korea plans to buy 20 additional F-35 aircraft: report,1
5313,VETS FURIOUS After Liberals Make Sick Comparison To Their Hurt Feelings Over Trump Win And Mental Disorder Responsible For Massive Number Of Vet Suicides ,0
5314,Trump on rival Bush's exit: Don't look at me,1
5315,TWO BALTIMORE POLICE OFFICERS CHARGED In Brutal Beating Of 16 Yr Old Caught On VIDEO…Why Al Sharpton And Black Lives Matter Terrorists Won’t Care,0
5316,"Russian Defense Minister meets U.S. envoy to Moscow, discuss security: TASS",1
5317,Trump's Russian imbroglio prompts Republican rethink on surveillance law,1
5318,Turkey says air force kills 13 in north Iraq air strike,1
5319,Cuts to homeowner tax breaks could cost Republicans in 2018 races,1
5320,COAL WORKER CONFRONTS HILLARY CLINTON On Putting Coal “Out Of Business” ,0
5321,Trump campaign asks Capitol Hill to back him in Khan controversy,1
5322,At least 17 killed in Cameroon separatist clashes: Amnesty,1
5323, FL Cops Face Prison After Brutally Beating Unarmed Man ,0
5324,DEADBEATS BEWARE: Trump’s Food Stamp Reform Is Your Worst Nightmare,0
5325,U.S. Army Sergeant Bergdahl could face life sentence for endangering troops,1
5326,"Trump plan to slash State, foreign aid spending has foes in Congress",1
5327,Watch As Trump Admits He Thought Paris Hilton Was Hot – When She Was 12,0
5328,PUTZ OBAMA Calls Electoral College A ‘Vestige’ Of An ‘Earlier time In America’,0
5329,NOT NEWS:  Michigan Woman Runs Over Rival With Car Following Street Brawl,0
5330,Too early to say if new legislation needed for Brexit transition deal: PM May's spokeswoman,1
5331,U.S. has room to fight any future downturn with spending: Furman,1
5332, The GOP Will Hate This Humiliating Fact Harry Reid Just Pointed Out About SCOTUS Nominations,0
5333,"ATTORNEYS ASK TO DIAL BACK SECURITY AT TRIAL FOR 7 TERROR SUSPECTS IN MN, Fears It Will Influence Jury: Argues ISIL Not A Terrorist Group",0
5334, Military Expert Vows To Take Trump Up On His Challenge,0
5335,POLITICO DOWNGRADES AMERICA: Declares Germany’s “Open-Borders” Angela Merkel “Leader Of The Free World” In Anti-American Headline,0
5336,Senate panel approves Obama's pick to lead forces in Afghanistan,1
5337,Japan PM Abe: Confident of building relationship of trust with Trump,1
5338, Arizona Newspaper Just Gave Trump Fans A Lesson In Patriotism That Will Leave Them FUMING,0
5339,Spy chiefs pressure Congress to renew expiring surveillance law,1
5340, Texas Cop Vows To Brutalize Any Trans Woman Who Uses The Restroom With His Daughter,0
5341,"With Trump pick aboard, top U.S. court tackles religious rights",1
5342, Mitch McConnell Freezes GOP Donors Into Loudest Silence EVER With One Question About Trump,0
5343,U.S. MOSQUE LINKED TO TERRORIST GROUP Received $2.7 MILLION In Federal Funding,0
5344,"OOPS…MAINSTREAM MEDIA Won’t Show You This Video…London Citizens Yell: “DONALD TRUMP, WE LOVE YOU!”",0
5345,MUSLIM GROUP Makes Demand That Every Confederate Statue Be Banned and Removed,0
5346,House Republican leaders give no timing for healthcare vote,1
5347,Venezuela arrests relative of powerful ex-oil boss Ramirez in graft probe,1
5348,"Despite showman reputation, Trump inauguration shaping up as low-key",1
5349,"Trump says 'his decision' to fire FBI chief, calls him 'showboat': NBC interview",1
5350,First Grader “Investigated” in Principal’s Office for ‘Misgendering’ Trans Student,0
5351,CHILLING Democrat Sponsored GUN “SEIZURE” Bill Is Introduced In GA,0
5352,CLINTON E-MAIL SHOCKER: Key Security Features Disabled On Server Making It A Hacker’s Paradise,0
5353,Obama turns focus to U.S. Congress as he campaigns for Clinton,1
5354,UPDATE: 12 STATES NOW Giving Obama Middle Finger On UNLAWFUL Transgender Bathroom Decree,0
5355, Trump Threatens To File Battery Charges On Reporter His Campaign Manager Assaulted ,0
5356,EDF wants to take part in Saudi nuclear plans: CEO,1
5357,"Trump Fans Were Scammed For Over $1 Million, And The Donald Is ANGRY",0
5358,Trump to announce vice presidential pick Friday: tweet,1
5359,BREAKING: SC GOVERNOR Named Ambassador To The UN: Can Nikki Haley Go Up Against The New Socialist UN Sec. General?,0
5360,Poll: 0.0% Of Young Icelanders Support Creationism,0
5361,SHOCKING: ENTIRE FACEBOOK PAGE DEDICATED To Evidence Of Donald Trump Death Threats,0
5362,Senate Asks For Defense Secretary’s E-mails After NYT Article ,0
5363,OBAMA-APPOINTED FED JUDGE Clears Those In Limbo At Airports Due To Trump’s Immigration Order…The Left Has A Hissy Fit!,0
5364,U.S. lawmaker wants hearing on bill to curb shell company abuse,1
5365,"Trump Caught Illegally Buying $55,000 Worth Of His Own Book… With Campaign Donations",0
5366, Ex-KKK Grand Wizard: Maine Gov. Right To Call Out Black Men’s ‘Defilement’ Of White Women,0
5367,BREAKING: Wikileaks Releases ‘Vault 7’ Part 1 – ‘Year Zero’,0
5368,Highlights: The Trump presidency on March 12 at 8:42 p.m. EST,1
5369,Canadian court rules Trump can face claims in Toronto tower case,1
5370, Donald Trump Just Totally Melted Down On Live Television ,0
5371,BLACK PANTHERS AND BROWN BERETS Crash Trump Rally to Shut Down Free Speech ,0
5372, new evidence shows event that sparked mizzou racism controversy likely never happened,0
5373,White House unveils measures to help inmates find work after prison,1
5374, Ann Coulter Calls For Assembling ‘Death Squads’ To Kill Undocumented Immigrants ,0
5375,"European parliament not moving from Strasbourg, France says",1
5376,U.S. Chamber of Commerce backs Republican healthcare bill,1
5377,"Too late, Theresa: Brexit offer to EU citizens leaves many cold",1
5378,"For Russia, U.S. election meddling claims strip Trump win of luster",1
5379, Republican Obstructionism Is About To Make An Elderly Disabled Couple Homeless,0
